MONTH,DAY,PERIOD,1,2,3,4,5,6,7,8,9,10
2,12,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,13,0.135739796,0.072435374,0.122542517,0.188367347,0.163545918,0.193333333,0.193290816,0.137891156,0.185960884,0.15917517
2,13,14,0.135739796,0.072435374,0.122542517,0.188367347,0.163545918,0.193333333,0.193290816,0.137891156,0.185960884,0.15917517
2,13,15,0.630484694,0.3075,0.500943878,0.719421769,0.677644558,0.718826531,0.735467687,0.626428571,0.71877551,0.694880952
2,13,16,0.630484694,0.3075,0.500943878,0.719421769,0.677644558,0.718826531,0.735467687,0.626428571,0.71877551,0.694880952
2,13,17,0.608426871,0.463197279,0.543469388,0.781785714,0.792287415,0.801479592,0.799447279,0.766062925,0.808086735,0.822457483
2,13,18,0.608426871,0.463197279,0.543469388,0.781785714,0.792287415,0.801479592,0.799447279,0.766062925,0.808086735,0.822457483
2,13,19,0.801802721,0.71164966,0.682261905,0.820229592,0.772219388,0.829532313,0.837193878,0.804702381,0.837346939,0.842363946
2,13,20,0.801802721,0.71164966,0.682261905,0.820229592,0.772219388,0.829532313,0.837193878,0.804702381,0.837346939,0.842363946
2,13,21,0.839566327,0.793086735,0.764872449,0.831896259,0.811785714,0.857755102,0.850416667,0.813129252,0.854234694,0.854736395
2,13,22,0.839566327,0.793086735,0.764872449,0.831896259,0.811785714,0.857755102,0.850416667,0.813129252,0.854234694,0.854736395
2,13,23,0.838826531,0.799370748,0.79704932,0.798962585,0.82880102,0.866386054,0.854158163,0.783630952,0.856709184,0.859158163
2,13,24,0.838826531,0.799370748,0.79704932,0.798962585,0.82880102,0.866386054,0.854158163,0.783630952,0.856709184,0.859158163
2,13,25,0.713656463,0.794251701,0.800561224,0.782134354,0.798971088,0.866505102,0.846454082,0.78457483,0.848647959,0.856173469
2,13,26,0.713656463,0.794251701,0.800561224,0.782134354,0.798971088,0.866505102,0.846454082,0.78457483,0.848647959,0.856173469
2,13,27,0.737576531,0.798894558,0.751335034,0.668792517,0.726819728,0.859243197,0.675187075,0.787746599,0.843511905,0.85505102
2,13,28,0.737576531,0.798894558,0.751335034,0.668792517,0.726819728,0.859243197,0.675187075,0.787746599,0.843511905,0.85505102
2,13,29,0.767865646,0.739022109,0.327517007,0.635484694,0.79577381,0.635408163,0.524940476,0.826207483,0.827933673,0.845238095
2,13,30,0.767865646,0.739022109,0.327517007,0.635484694,0.79577381,0.635408163,0.524940476,0.826207483,0.827933673,0.845238095
2,13,31,0.553690476,0.734404762,0.424064626,0.582984694,0.698920068,0.551768707,0.705178571,0.794693878,0.732840136,0.346811224
2,13,32,0.553690476,0.734404762,0.424064626,0.582984694,0.698920068,0.551768707,0.705178571,0.794693878,0.732840136,0.346811224
2,13,33,0.152882653,0.416989796,0.267083333,0.71622449,0.657916667,0.604931973,0.782440476,0.542108844,0.727823129,0.144821429
2,13,34,0.152882653,0.416989796,0.267083333,0.71622449,0.657916667,0.604931973,0.782440476,0.542108844,0.727823129,0.144821429
2,13,35,0.168792517,0.329702381,0.15542517,0.506768707,0.247295918,0.470816327,0.525977891,0.29167517,0.515110544,0.291862245
2,13,36,0.168792517,0.329702381,0.15542517,0.506768707,0.247295918,0.470816327,0.525977891,0.29167517,0.515110544,0.291862245
2,13,37,0.031636905,0.046743197,0.013709184,0.04850085,0.01197619,0.048684524,0.050207483,0.026041667,0.04935119,0.05277466
2,13,38,0.031636905,0.046743197,0.013709184,0.04850085,0.01197619,0.048684524,0.050207483,0.026041667,0.04935119,0.05277466
2,13,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,13,0.189931973,0.157857143,0.0,0.136037415,0.164812925,0.152585034,0.185187075,0.127823129,0.181539116,0.136777211
2,14,14,0.189931973,0.157857143,0.0,0.136037415,0.164812925,0.152585034,0.185187075,0.127823129,0.181539116,0.136777211
2,14,15,0.735442177,0.593103741,0.0,0.658112245,0.676445578,0.702006803,0.723979592,0.635059524,0.708163265,0.681360544
2,14,16,0.735442177,0.593103741,0.0,0.658112245,0.676445578,0.702006803,0.723979592,0.635059524,0.708163265,0.681360544
2,14,17,0.81542517,0.664770408,0.015625,0.780918367,0.696360544,0.805697279,0.797746599,0.787295918,0.774923469,0.815527211
2,14,18,0.81542517,0.664770408,0.015625,0.780918367,0.696360544,0.805697279,0.797746599,0.787295918,0.774923469,0.815527211
2,14,19,0.851802721,0.723741497,0.022306973,0.836258503,0.357695578,0.838843537,0.834302721,0.83369898,0.797117347,0.838562925
2,14,20,0.851802721,0.723741497,0.022306973,0.836258503,0.357695578,0.838843537,0.834302721,0.83369898,0.797117347,0.838562925
2,14,21,0.860544218,0.732746599,0.206794218,0.849396259,0.602814626,0.856522109,0.853715986,0.850688776,0.833758503,0.852831633
2,14,22,0.860544218,0.732746599,0.206794218,0.849396259,0.602814626,0.856522109,0.853715986,0.850688776,0.833758503,0.852831633
2,14,23,0.86037415,0.705518707,0.290952381,0.853877551,0.515484694,0.86622449,0.859260204,0.852508503,0.847312925,0.857712585
2,14,24,0.86037415,0.705518707,0.290952381,0.853877551,0.515484694,0.86622449,0.859260204,0.852508503,0.847312925,0.857712585
2,14,25,0.858367347,0.63119898,0.249132653,0.84672619,0.738129252,0.859812925,0.859047619,0.850493197,0.84042517,0.850110544
2,14,26,0.858367347,0.63119898,0.249132653,0.84672619,0.738129252,0.859812925,0.859047619,0.850493197,0.84042517,0.850110544
2,14,27,0.849940476,0.458826531,0.095,0.835977891,0.835357143,0.841232993,0.855790816,0.847806122,0.832397959,0.845042517
2,14,28,0.849940476,0.458826531,0.095,0.835977891,0.835357143,0.841232993,0.855790816,0.847806122,0.832397959,0.845042517
2,14,29,0.821581633,0.393562925,0.024041667,0.821079932,0.591845238,0.76042517,0.840323129,0.834608844,0.81287415,0.835348639
2,14,30,0.821581633,0.393562925,0.024041667,0.821079932,0.591845238,0.76042517,0.840323129,0.834608844,0.81287415,0.835348639
2,14,31,0.749608844,0.241590136,0.034142007,0.790442177,0.056436224,0.72502551,0.253027211,0.801955782,0.776352041,0.789787415
2,14,32,0.749608844,0.241590136,0.034142007,0.790442177,0.056436224,0.72502551,0.253027211,0.801955782,0.776352041,0.789787415
2,14,33,0.717346939,0.249676871,0.046322279,0.431164966,0.049168367,0.686335034,0.14827381,0.706352041,0.167151361,0.77920068
2,14,34,0.717346939,0.249676871,0.046322279,0.431164966,0.049168367,0.686335034,0.14827381,0.706352041,0.167151361,0.77920068
2,14,35,0.528622449,0.312236395,0.041397959,0.316887755,0.062076531,0.508163265,0.319668367,0.474532313,0.203596939,0.537380952
2,14,36,0.528622449,0.312236395,0.041397959,0.316887755,0.062076531,0.508163265,0.319668367,0.474532313,0.203596939,0.537380952
2,14,37,0.052113095,0.039989796,0.000816105,0.041906463,0.005372619,0.051789116,0.048540816,0.046179422,0.047056973,0.04925
2,14,38,0.052113095,0.039989796,0.000816105,0.041906463,0.005372619,0.051789116,0.048540816,0.046179422,0.047056973,0.04925
2,14,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,13,0.18577381,0.098103741,0.136760204,0.169965986,0.004796259,0.062546769,0.184217687,0.165535714,0.168562925,0.114957483
2,15,14,0.18577381,0.098103741,0.136760204,0.169965986,0.004796259,0.062546769,0.184217687,0.165535714,0.168562925,0.114957483
2,15,15,0.728460884,0.465102041,0.549829932,0.698605442,0.009595238,0.558103741,0.736122449,0.695068027,0.696522109,0.678903061
2,15,16,0.728460884,0.465102041,0.549829932,0.698605442,0.009595238,0.558103741,0.736122449,0.695068027,0.696522109,0.678903061
2,15,17,0.793784014,0.53582483,0.670416667,0.802431973,0.095884354,0.806785714,0.812712585,0.81204932,0.805892857,0.785833333
2,15,18,0.793784014,0.53582483,0.670416667,0.802431973,0.095884354,0.806785714,0.812712585,0.81204932,0.805892857,0.785833333
2,15,19,0.826743197,0.579982993,0.703877551,0.847227891,0.264795918,0.848647959,0.849396259,0.836938776,0.833996599,0.810977891
2,15,20,0.826743197,0.579982993,0.703877551,0.847227891,0.264795918,0.848647959,0.849396259,0.836938776,0.833996599,0.810977891
2,15,21,0.839770408,0.474889456,0.31497449,0.864702381,0.408988095,0.857559524,0.867015306,0.85414966,0.844073129,0.829234694
2,15,22,0.839770408,0.474889456,0.31497449,0.864702381,0.408988095,0.857559524,0.867015306,0.85414966,0.844073129,0.829234694
2,15,23,0.843758503,0.656335034,0.486896259,0.866037415,0.186292517,0.855935374,0.867619048,0.8575,0.84422619,0.836802721
2,15,24,0.843758503,0.656335034,0.486896259,0.866037415,0.186292517,0.855935374,0.867619048,0.8575,0.84422619,0.836802721
2,15,25,0.841887755,0.644753401,0.344795918,0.862678571,0.044792517,0.856394558,0.860467687,0.856292517,0.846862245,0.834651361
2,15,26,0.841887755,0.644753401,0.344795918,0.862678571,0.044792517,0.856394558,0.860467687,0.856292517,0.846862245,0.834651361
2,15,27,0.821190476,0.653494898,0.138384354,0.859787415,0.024388605,0.853613946,0.851088435,0.856173469,0.845688776,0.830314626
2,15,28,0.821190476,0.653494898,0.138384354,0.859787415,0.024388605,0.853613946,0.851088435,0.856173469,0.845688776,0.830314626
2,15,29,0.782704082,0.651615646,0.409906463,0.803358844,0.018833333,0.757219388,0.839387755,0.846709184,0.772576531,0.787159864
2,15,30,0.782704082,0.651615646,0.409906463,0.803358844,0.018833333,0.757219388,0.839387755,0.846709184,0.772576531,0.787159864
2,15,31,0.297882653,0.607057823,0.325901361,0.765365646,0.011693878,0.630331633,0.808052721,0.816505102,0.761462585,0.768214286
2,15,32,0.297882653,0.607057823,0.325901361,0.765365646,0.011693878,0.630331633,0.808052721,0.816505102,0.761462585,0.768214286
2,15,33,0.303469388,0.157210884,0.26045068,0.649073129,0.026667517,0.6925,0.771369048,0.777729592,0.769608844,0.755246599
2,15,34,0.303469388,0.157210884,0.26045068,0.649073129,0.026667517,0.6925,0.771369048,0.777729592,0.769608844,0.755246599
2,15,35,0.407687075,0.050521259,0.137168367,0.373333333,0.037505102,0.519651361,0.524285714,0.52625,0.515178571,0.518426871
2,15,36,0.407687075,0.050521259,0.137168367,0.373333333,0.037505102,0.519651361,0.524285714,0.52625,0.515178571,0.518426871
2,15,37,0.048236395,0.004142942,0.007628571,0.035735544,0.00087568,0.048364796,0.047768707,0.04902551,0.04869983,0.044742347
2,15,38,0.048236395,0.004142942,0.007628571,0.035735544,0.00087568,0.048364796,0.047768707,0.04902551,0.04869983,0.044742347
2,15,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,13,0.169336735,0.059181122,0.113333333,0.180714286,0.0,0.181181973,0.112585034,0.180663265,0.161913265,0.142542517
2,16,14,0.169336735,0.059181122,0.113333333,0.180714286,0.0,0.181181973,0.112585034,0.180663265,0.161913265,0.142542517
2,16,15,0.712006803,0.172287415,0.422644558,0.729795918,0.0,0.742755102,0.177797619,0.733622449,0.554872449,0.670008503
2,16,16,0.712006803,0.172287415,0.422644558,0.729795918,0.0,0.742755102,0.177797619,0.733622449,0.554872449,0.670008503
2,16,17,0.803758503,0.353588435,0.20622449,0.800535714,0.004810629,0.80457483,0.080444728,0.783809524,0.772091837,0.790238095
2,16,18,0.803758503,0.353588435,0.20622449,0.800535714,0.004810629,0.80457483,0.080444728,0.783809524,0.772091837,0.790238095
2,16,19,0.842712585,0.234804422,0.512210884,0.840178571,0.013556122,0.845510204,0.447134354,0.724515306,0.812823129,0.832083333
2,16,20,0.842712585,0.234804422,0.512210884,0.840178571,0.013556122,0.845510204,0.447134354,0.724515306,0.812823129,0.832083333
2,16,21,0.856972789,0.531215986,0.529591837,0.853903061,0.020581633,0.858656463,0.805110544,0.820008503,0.832993197,0.848741497
2,16,22,0.856972789,0.531215986,0.529591837,0.853903061,0.020581633,0.858656463,0.805110544,0.820008503,0.832993197,0.848741497
2,16,23,0.861947279,0.31875,0.569583333,0.85210034,0.025678571,0.857508503,0.854353741,0.854812925,0.838554422,0.859506803
2,16,24,0.861947279,0.31875,0.569583333,0.85210034,0.025678571,0.857508503,0.854353741,0.854812925,0.838554422,0.859506803
2,16,25,0.860391156,0.420484694,0.600331633,0.847151361,0.02724915,0.852287415,0.71122449,0.85542517,0.822823129,0.856641156
2,16,26,0.860391156,0.420484694,0.600331633,0.847151361,0.02724915,0.852287415,0.71122449,0.85542517,0.822823129,0.856641156
2,16,27,0.856904762,0.226743197,0.706062925,0.841717687,0.030359694,0.844957483,0.684923469,0.853069728,0.750620748,0.85079932
2,16,28,0.856904762,0.226743197,0.706062925,0.841717687,0.030359694,0.844957483,0.684923469,0.853069728,0.750620748,0.85079932
2,16,29,0.843690476,0.233758503,0.574217687,0.700935374,0.035987245,0.832984694,0.704090136,0.843103741,0.778290816,0.838316327
2,16,30,0.843690476,0.233758503,0.574217687,0.700935374,0.035987245,0.832984694,0.704090136,0.843103741,0.778290816,0.838316327
2,16,31,0.823069728,0.278392857,0.515552721,0.774863946,0.056369048,0.806318027,0.11502551,0.811190476,0.672406463,0.814073129
2,16,32,0.823069728,0.278392857,0.515552721,0.774863946,0.056369048,0.806318027,0.11502551,0.811190476,0.672406463,0.814073129
2,16,33,0.767278912,0.1,0.610501701,0.777585034,0.049352041,0.75329932,0.085867347,0.378256803,0.675510204,0.760654762
2,16,34,0.767278912,0.1,0.610501701,0.777585034,0.049352041,0.75329932,0.085867347,0.378256803,0.675510204,0.760654762
2,16,35,0.501547619,0.180246599,0.246938776,0.529404762,0.002324065,0.486173469,0.099889456,0.204285714,0.496921769,0.505
2,16,36,0.501547619,0.180246599,0.246938776,0.529404762,0.002324065,0.486173469,0.099889456,0.204285714,0.496921769,0.505
2,16,37,0.044827381,0.029447279,0.01095068,0.048068878,0.0,0.043465986,0.00751352,0.025482143,0.046332483,0.042420068
2,16,38,0.044827381,0.029447279,0.01095068,0.048068878,0.0,0.043465986,0.00751352,0.025482143,0.046332483,0.042420068
2,16,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,13,0.162712585,0.122610544,0.025994898,0.18122449,0.019384354,0.149260204,0.132185374,0.138316327,0.168452381,0.147219388
2,17,14,0.162712585,0.122610544,0.025994898,0.18122449,0.019384354,0.149260204,0.132185374,0.138316327,0.168452381,0.147219388
2,17,15,0.686819728,0.475654762,0.135136054,0.738945578,0.00818784,0.466462585,0.614107143,0.244081633,0.703401361,0.69207483
2,17,16,0.686819728,0.475654762,0.135136054,0.738945578,0.00818784,0.466462585,0.614107143,0.244081633,0.703401361,0.69207483
2,17,17,0.80204932,0.417772109,0.290255102,0.804676871,0.062306973,0.755195578,0.625348639,0.618886054,0.784455782,0.797576531
2,17,18,0.80204932,0.417772109,0.290255102,0.804676871,0.062306973,0.755195578,0.625348639,0.618886054,0.784455782,0.797576531
2,17,19,0.845110544,0.303435374,0.486768707,0.841037415,0.268188776,0.835459184,0.684336735,0.814447279,0.816556122,0.828996599
2,17,20,0.845110544,0.303435374,0.486768707,0.841037415,0.268188776,0.835459184,0.684336735,0.814447279,0.816556122,0.828996599
2,17,21,0.85829932,0.257644558,0.52587585,0.861454082,0.651352041,0.827185374,0.823945578,0.834897959,0.832032313,0.845221088
2,17,22,0.85829932,0.257644558,0.52587585,0.861454082,0.651352041,0.827185374,0.823945578,0.834897959,0.832032313,0.845221088
2,17,23,0.864268707,0.386105442,0.545952381,0.863877551,0.508086735,0.84085034,0.8,0.730569728,0.837457483,0.851054422
2,17,24,0.864268707,0.386105442,0.545952381,0.863877551,0.508086735,0.84085034,0.8,0.730569728,0.837457483,0.851054422
2,17,25,0.864931973,0.544413265,0.551394558,0.857959184,0.185603741,0.848231293,0.762704082,0.707108844,0.839821429,0.840144558
2,17,26,0.864931973,0.544413265,0.551394558,0.857959184,0.185603741,0.848231293,0.762704082,0.707108844,0.839821429,0.840144558
2,17,27,0.85997449,0.535085034,0.537108844,0.85202381,0.133401361,0.849234694,0.593469388,0.755484694,0.833962585,0.82912415
2,17,28,0.85997449,0.535085034,0.537108844,0.85202381,0.133401361,0.849234694,0.593469388,0.755484694,0.833962585,0.82912415
2,17,29,0.848647959,0.669880952,0.491335034,0.839923469,0.172610544,0.830688776,0.716147959,0.672772109,0.824685374,0.822083333
2,17,30,0.848647959,0.669880952,0.491335034,0.839923469,0.172610544,0.830688776,0.716147959,0.672772109,0.824685374,0.822083333
2,17,31,0.820739796,0.685603741,0.397704082,0.809107143,0.148639456,0.510756803,0.161326531,0.442168367,0.781428571,0.802372449
2,17,32,0.820739796,0.685603741,0.397704082,0.809107143,0.148639456,0.510756803,0.161326531,0.442168367,0.781428571,0.802372449
2,17,33,0.771343537,0.65827381,0.294260204,0.758979592,0.238758503,0.078963435,0.407278912,0.404183673,0.738044218,0.744030612
2,17,34,0.771343537,0.65827381,0.294260204,0.758979592,0.238758503,0.078963435,0.407278912,0.404183673,0.738044218,0.744030612
2,17,35,0.50917517,0.159583333,0.160603741,0.504056122,0.112687075,0.0,0.460816327,0.202542517,0.492321429,0.506998299
2,17,36,0.50917517,0.159583333,0.160603741,0.504056122,0.112687075,0.0,0.460816327,0.202542517,0.492321429,0.506998299
2,17,37,0.044170068,0.000512823,0.010876701,0.043281463,0.001772619,0.0,0.03947534,0.007883929,0.042971939,0.042858844
2,17,38,0.044170068,0.000512823,0.010876701,0.043281463,0.001772619,0.0,0.03947534,0.007883929,0.042971939,0.042858844
2,17,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
