DateTime,bus,p_set
2024-06-13 23:30:00,SM FT OPF,0.0
2024-06-13 23:30:00,SM GF,2.11
2024-06-13 23:30:00,SM KV OPF,0.0
2024-06-13 23:30:00,SM NPI,1.126513883
2024-06-13 23:30:00,SM TLO,3.67
2024-06-14 00:00:00,IB GF,0.0
2024-06-14 00:00:00,IB NPI,2.5
2024-06-14 00:00:00,IB OPF,92.87
2024-06-14 00:00:00,SM FT OPF,0.0
2024-06-14 00:00:00,SM GF,2.11
2024-06-14 00:00:00,SM KV OPF,0.0
2024-06-14 00:00:00,SM NPI,1.088864823
2024-06-14 00:00:00,SM TLO,3.67
2024-06-14 00:30:00,IB GF,0.0
2024-06-14 00:30:00,IB NPI,2.5
2024-06-14 00:30:00,IB OPF,92.87
2024-06-14 00:30:00,SM FT OPF,0.0
2024-06-14 00:30:00,SM GF,2.11
2024-06-14 00:30:00,SM KV OPF,0.0
2024-06-14 00:30:00,SM NPI,1.06467663
2024-06-14 00:30:00,SM TLO,3.67
2024-06-14 01:00:00,IB GF,0.0
2024-06-14 01:00:00,IB NPI,2.5
2024-06-14 01:00:00,IB OPF,92.87
2024-06-14 01:00:00,SM FT OPF,0.0
2024-06-14 01:00:00,SM GF,2.11
2024-06-14 01:00:00,SM KV OPF,0.0
2024-06-14 01:00:00,SM NPI,1.050780431
2024-06-14 01:00:00,SM TLO,3.67
2024-06-14 01:30:00,IB GF,0.0
2024-06-14 01:30:00,IB NPI,2.5
2024-06-14 01:30:00,IB OPF,92.87
2024-06-14 01:30:00,SM FT OPF,0.0
2024-06-14 01:30:00,SM GF,2.11
2024-06-14 01:30:00,SM KV OPF,0.0
2024-06-14 01:30:00,SM NPI,1.037227693
2024-06-14 01:30:00,SM TLO,3.67
2024-06-14 02:00:00,IB GF,0.0
2024-06-14 02:00:00,IB NPI,2.5
2024-06-14 02:00:00,IB OPF,92.87
2024-06-14 02:00:00,SM FT OPF,0.0
2024-06-14 02:00:00,SM GF,2.11
2024-06-14 02:00:00,SM KV OPF,0.0
2024-06-14 02:00:00,SM NPI,1.031467054
2024-06-14 02:00:00,SM TLO,3.67
2024-06-14 02:30:00,IB GF,0.0
2024-06-14 02:30:00,IB NPI,2.5
2024-06-14 02:30:00,IB OPF,92.87
2024-06-14 02:30:00,SM FT OPF,0.0
2024-06-14 02:30:00,SM GF,2.11
2024-06-14 02:30:00,SM KV OPF,0.0
2024-06-14 02:30:00,SM NPI,1.033169842
2024-06-14 02:30:00,SM TLO,3.67
2024-06-14 03:00:00,IB GF,0.0
2024-06-14 03:00:00,IB NPI,2.5
2024-06-14 03:00:00,IB OPF,92.87
2024-06-14 03:00:00,SM FT OPF,0.0
2024-06-14 03:00:00,SM GF,2.11
2024-06-14 03:00:00,SM KV OPF,0.0
2024-06-14 03:00:00,SM NPI,1.042692245
2024-06-14 03:00:00,SM TLO,3.67
2024-06-14 03:30:00,IB GF,0.0
2024-06-14 03:30:00,IB NPI,2.5
2024-06-14 03:30:00,IB OPF,92.87
2024-06-14 03:30:00,SM FT OPF,0.0
2024-06-14 03:30:00,SM GF,2.11
2024-06-14 03:30:00,SM KV OPF,0.0
2024-06-14 03:30:00,SM NPI,1.110137341
2024-06-14 03:30:00,SM TLO,3.67
2024-06-14 04:00:00,IB GF,0.0
2024-06-14 04:00:00,IB NPI,2.5
2024-06-14 04:00:00,IB OPF,92.87
2024-06-14 04:00:00,SM FT OPF,0.0
2024-06-14 04:00:00,SM GF,2.11
2024-06-14 04:00:00,SM KV OPF,0.0
2024-06-14 04:00:00,SM NPI,1.224416924
2024-06-14 04:00:00,SM TLO,3.67
2024-06-14 04:30:00,IB GF,0.0
2024-06-14 04:30:00,IB NPI,2.5
2024-06-14 04:30:00,IB OPF,92.87
2024-06-14 04:30:00,SM FT OPF,0.0
2024-06-14 04:30:00,SM GF,2.11
2024-06-14 04:30:00,SM KV OPF,0.0
2024-06-14 04:30:00,SM NPI,1.272087881
2024-06-14 04:30:00,SM TLO,3.67
2024-06-14 05:00:00,IB GF,0.0
2024-06-14 05:00:00,IB NPI,2.5
2024-06-14 05:00:00,IB OPF,92.87
2024-06-14 05:00:00,SM FT OPF,0.0
2024-06-14 05:00:00,SM GF,2.11
2024-06-14 05:00:00,SM KV OPF,0.0
2024-06-14 05:00:00,SM NPI,1.240684761
2024-06-14 05:00:00,SM TLO,3.67
2024-06-14 05:30:00,IB GF,0.0
2024-06-14 05:30:00,IB NPI,2.5
2024-06-14 05:30:00,IB OPF,92.87
2024-06-14 05:30:00,SM FT OPF,0.0
2024-06-14 05:30:00,SM GF,2.11
2024-06-14 05:30:00,SM KV OPF,0.0
2024-06-14 05:30:00,SM NPI,1.219801824
2024-06-14 05:30:00,SM TLO,3.67
2024-06-14 06:00:00,IB GF,0.0
2024-06-14 06:00:00,IB NPI,2.5
2024-06-14 06:00:00,IB OPF,92.87
2024-06-14 06:00:00,SM FT OPF,0.0
2024-06-14 06:00:00,SM GF,2.11
2024-06-14 06:00:00,SM KV OPF,0.0
2024-06-14 06:00:00,SM NPI,1.251758841
2024-06-14 06:00:00,SM TLO,3.67
2024-06-14 06:30:00,IB GF,0.0
2024-06-14 06:30:00,IB NPI,2.5
2024-06-14 06:30:00,IB OPF,92.87
2024-06-14 06:30:00,SM FT OPF,0.0
2024-06-14 06:30:00,SM GF,2.11
2024-06-14 06:30:00,SM KV OPF,0.0
2024-06-14 06:30:00,SM NPI,1.27404544
2024-06-14 06:30:00,SM TLO,3.67
2024-06-14 07:00:00,IB GF,0.0
2024-06-14 07:00:00,IB NPI,2.5
2024-06-14 07:00:00,IB OPF,92.87
2024-06-14 07:00:00,SM FT OPF,0.0
2024-06-14 07:00:00,SM GF,2.11
2024-06-14 07:00:00,SM KV OPF,0.0
2024-06-14 07:00:00,SM NPI,1.294156446
2024-06-14 07:00:00,SM TLO,3.67
2024-06-14 07:30:00,IB GF,0.0
2024-06-14 07:30:00,IB NPI,2.5
2024-06-14 07:30:00,IB OPF,92.87
2024-06-14 07:30:00,SM FT OPF,0.0
2024-06-14 07:30:00,SM GF,2.11
2024-06-14 07:30:00,SM KV OPF,0.0
2024-06-14 07:30:00,SM NPI,1.29381742
2024-06-14 07:30:00,SM TLO,3.67
2024-06-14 08:00:00,IB GF,0.0
2024-06-14 08:00:00,IB NPI,2.5
2024-06-14 08:00:00,IB OPF,92.87
2024-06-14 08:00:00,SM FT OPF,0.0
2024-06-14 08:00:00,SM GF,2.11
2024-06-14 08:00:00,SM KV OPF,0.0
2024-06-14 08:00:00,SM NPI,1.283543904
2024-06-14 08:00:00,SM TLO,3.67
2024-06-14 08:30:00,IB GF,0.0
2024-06-14 08:30:00,IB NPI,2.5
2024-06-14 08:30:00,IB OPF,92.87
2024-06-14 08:30:00,SM FT OPF,0.0
2024-06-14 08:30:00,SM GF,2.11
2024-06-14 08:30:00,SM KV OPF,0.0
2024-06-14 08:30:00,SM NPI,1.270860712
2024-06-14 08:30:00,SM TLO,3.67
2024-06-14 09:00:00,IB GF,0.0
2024-06-14 09:00:00,IB NPI,2.5
2024-06-14 09:00:00,IB OPF,92.87
2024-06-14 09:00:00,SM FT OPF,0.0
2024-06-14 09:00:00,SM GF,2.11
2024-06-14 09:00:00,SM KV OPF,0.0
2024-06-14 09:00:00,SM NPI,1.265941851
2024-06-14 09:00:00,SM TLO,3.67
2024-06-14 09:30:00,IB GF,0.0
2024-06-14 09:30:00,IB NPI,2.5
2024-06-14 09:30:00,IB OPF,92.87
2024-06-14 09:30:00,SM FT OPF,0.0
2024-06-14 09:30:00,SM GF,2.11
2024-06-14 09:30:00,SM KV OPF,0.0
2024-06-14 09:30:00,SM NPI,1.309462082
2024-06-14 09:30:00,SM TLO,3.67
2024-06-14 10:00:00,IB GF,0.0
2024-06-14 10:00:00,IB NPI,2.5
2024-06-14 10:00:00,IB OPF,92.87
2024-06-14 10:00:00,SM FT OPF,0.0
2024-06-14 10:00:00,SM GF,2.11
2024-06-14 10:00:00,SM KV OPF,0.0
2024-06-14 10:00:00,SM NPI,1.37284076
2024-06-14 10:00:00,SM TLO,3.67
2024-06-14 10:30:00,IB GF,0.0
2024-06-14 10:30:00,IB NPI,2.5
2024-06-14 10:30:00,IB OPF,92.87
2024-06-14 10:30:00,SM FT OPF,0.0
2024-06-14 10:30:00,SM GF,2.11
2024-06-14 10:30:00,SM KV OPF,0.0
2024-06-14 10:30:00,SM NPI,1.424533696
2024-06-14 10:30:00,SM TLO,3.67
2024-06-14 11:00:00,IB GF,0.0
2024-06-14 11:00:00,IB NPI,2.5
2024-06-14 11:00:00,IB OPF,92.87
2024-06-14 11:00:00,SM FT OPF,0.0
2024-06-14 11:00:00,SM GF,2.11
2024-06-14 11:00:00,SM KV OPF,0.0
2024-06-14 11:00:00,SM NPI,1.469220308
2024-06-14 11:00:00,SM TLO,3.67
2024-06-14 11:30:00,IB GF,0.0
2024-06-14 11:30:00,IB NPI,2.5
2024-06-14 11:30:00,IB OPF,92.87
2024-06-14 11:30:00,SM FT OPF,0.0
2024-06-14 11:30:00,SM GF,2.11
2024-06-14 11:30:00,SM KV OPF,0.0
2024-06-14 11:30:00,SM NPI,1.50768769
2024-06-14 11:30:00,SM TLO,3.67
2024-06-14 12:00:00,IB GF,0.0
2024-06-14 12:00:00,IB NPI,2.5
2024-06-14 12:00:00,IB OPF,92.87
2024-06-14 12:00:00,SM FT OPF,0.0
2024-06-14 12:00:00,SM GF,2.11
2024-06-14 12:00:00,SM KV OPF,0.0
2024-06-14 12:00:00,SM NPI,1.538868726
2024-06-14 12:00:00,SM TLO,3.67
2024-06-14 12:30:00,IB GF,0.0
2024-06-14 12:30:00,IB NPI,2.5
2024-06-14 12:30:00,IB OPF,92.87
2024-06-14 12:30:00,SM FT OPF,0.0
2024-06-14 12:30:00,SM GF,2.11
2024-06-14 12:30:00,SM KV OPF,0.0
2024-06-14 12:30:00,SM NPI,1.565767202
2024-06-14 12:30:00,SM TLO,3.67
2024-06-14 13:00:00,IB GF,0.0
2024-06-14 13:00:00,IB NPI,2.5
2024-06-14 13:00:00,IB OPF,92.87
2024-06-14 13:00:00,SM FT OPF,0.0
2024-06-14 13:00:00,SM GF,2.11
2024-06-14 13:00:00,SM KV OPF,0.0
2024-06-14 13:00:00,SM NPI,1.601001304
2024-06-14 13:00:00,SM TLO,3.67
2024-06-14 13:30:00,IB GF,0.0
2024-06-14 13:30:00,IB NPI,2.5
2024-06-14 13:30:00,IB OPF,92.87
2024-06-14 13:30:00,SM FT OPF,0.0
2024-06-14 13:30:00,SM GF,2.11
2024-06-14 13:30:00,SM KV OPF,0.0
2024-06-14 13:30:00,SM NPI,1.642192764
2024-06-14 13:30:00,SM TLO,3.67
2024-06-14 14:00:00,IB GF,0.0
2024-06-14 14:00:00,IB NPI,2.5
2024-06-14 14:00:00,IB OPF,92.87
2024-06-14 14:00:00,SM FT OPF,0.0
2024-06-14 14:00:00,SM GF,2.11
2024-06-14 14:00:00,SM KV OPF,0.0
2024-06-14 14:00:00,SM NPI,1.699468722
2024-06-14 14:00:00,SM TLO,3.67
2024-06-14 14:30:00,IB GF,0.0
2024-06-14 14:30:00,IB NPI,2.5
2024-06-14 14:30:00,IB OPF,92.87
2024-06-14 14:30:00,SM FT OPF,0.0
2024-06-14 14:30:00,SM GF,2.11
2024-06-14 14:30:00,SM KV OPF,0.0
2024-06-14 14:30:00,SM NPI,1.737432549
2024-06-14 14:30:00,SM TLO,3.67
2024-06-14 15:00:00,IB GF,0.0
2024-06-14 15:00:00,IB NPI,2.5
2024-06-14 15:00:00,IB OPF,92.87
2024-06-14 15:00:00,SM FT OPF,0.0
2024-06-14 15:00:00,SM GF,2.11
2024-06-14 15:00:00,SM KV OPF,0.0
2024-06-14 15:00:00,SM NPI,1.761834198
2024-06-14 15:00:00,SM TLO,3.67
2024-06-14 15:30:00,IB GF,0.0
2024-06-14 15:30:00,IB NPI,2.5
2024-06-14 15:30:00,IB OPF,92.87
2024-06-14 15:30:00,SM FT OPF,0.0
2024-06-14 15:30:00,SM GF,2.11
2024-06-14 15:30:00,SM KV OPF,0.0
2024-06-14 15:30:00,SM NPI,1.804620505
2024-06-14 15:30:00,SM TLO,3.67
2024-06-14 16:00:00,IB GF,0.0
2024-06-14 16:00:00,IB NPI,2.5
2024-06-14 16:00:00,IB OPF,92.87
2024-06-14 16:00:00,SM FT OPF,0.0
2024-06-14 16:00:00,SM GF,2.11
2024-06-14 16:00:00,SM KV OPF,0.0
2024-06-14 16:00:00,SM NPI,1.804930672
2024-06-14 16:00:00,SM TLO,3.67
2024-06-14 16:30:00,IB GF,0.0
2024-06-14 16:30:00,IB NPI,2.5
2024-06-14 16:30:00,IB OPF,92.87
2024-06-14 16:30:00,SM FT OPF,0.0
2024-06-14 16:30:00,SM GF,2.11
2024-06-14 16:30:00,SM KV OPF,0.0
2024-06-14 16:30:00,SM NPI,1.752997984
2024-06-14 16:30:00,SM TLO,3.67
2024-06-14 17:00:00,IB GF,0.0
2024-06-14 17:00:00,IB NPI,2.5
2024-06-14 17:00:00,IB OPF,92.87
2024-06-14 17:00:00,SM FT OPF,0.0
2024-06-14 17:00:00,SM GF,2.11
2024-06-14 17:00:00,SM KV OPF,0.0
2024-06-14 17:00:00,SM NPI,1.713794439
2024-06-14 17:00:00,SM TLO,3.67
2024-06-14 17:30:00,IB GF,0.0
2024-06-14 17:30:00,IB NPI,2.5
2024-06-14 17:30:00,IB OPF,92.87
2024-06-14 17:30:00,SM FT OPF,0.0
2024-06-14 17:30:00,SM GF,2.11
2024-06-14 17:30:00,SM KV OPF,0.0
2024-06-14 17:30:00,SM NPI,1.751240534
2024-06-14 17:30:00,SM TLO,3.67
2024-06-14 18:00:00,IB GF,0.0
2024-06-14 18:00:00,IB NPI,2.5
2024-06-14 18:00:00,IB OPF,92.87
2024-06-14 18:00:00,SM FT OPF,0.0
2024-06-14 18:00:00,SM GF,2.11
2024-06-14 18:00:00,SM KV OPF,0.0
2024-06-14 18:00:00,SM NPI,1.851721361
2024-06-14 18:00:00,SM TLO,3.67
2024-06-14 18:30:00,IB GF,0.0
2024-06-14 18:30:00,IB NPI,2.5
2024-06-14 18:30:00,IB OPF,92.87
2024-06-14 18:30:00,SM FT OPF,0.0
2024-06-14 18:30:00,SM GF,2.11
2024-06-14 18:30:00,SM KV OPF,0.0
2024-06-14 18:30:00,SM NPI,1.92121134
2024-06-14 18:30:00,SM TLO,3.67
2024-06-14 19:00:00,IB GF,0.0
2024-06-14 19:00:00,IB NPI,2.5
2024-06-14 19:00:00,IB OPF,92.87
2024-06-14 19:00:00,SM FT OPF,0.0
2024-06-14 19:00:00,SM GF,2.11
2024-06-14 19:00:00,SM KV OPF,0.0
2024-06-14 19:00:00,SM NPI,1.949985451
2024-06-14 19:00:00,SM TLO,3.67
2024-06-14 19:30:00,IB GF,0.0
2024-06-14 19:30:00,IB NPI,2.5
2024-06-14 19:30:00,IB OPF,92.87
2024-06-14 19:30:00,SM FT OPF,0.0
2024-06-14 19:30:00,SM GF,2.11
2024-06-14 19:30:00,SM KV OPF,0.0
2024-06-14 19:30:00,SM NPI,1.873270286
2024-06-14 19:30:00,SM TLO,3.67
2024-06-14 20:00:00,IB GF,0.0
2024-06-14 20:00:00,IB NPI,2.5
2024-06-14 20:00:00,IB OPF,92.87
2024-06-14 20:00:00,SM FT OPF,0.0
2024-06-14 20:00:00,SM GF,2.11
2024-06-14 20:00:00,SM KV OPF,0.0
2024-06-14 20:00:00,SM NPI,1.718127213
2024-06-14 20:00:00,SM TLO,3.67
2024-06-14 20:30:00,IB GF,0.0
2024-06-14 20:30:00,IB NPI,2.5
2024-06-14 20:30:00,IB OPF,92.87
2024-06-14 20:30:00,SM FT OPF,0.0
2024-06-14 20:30:00,SM GF,2.11
2024-06-14 20:30:00,SM KV OPF,0.0
2024-06-14 20:30:00,SM NPI,1.552785005
2024-06-14 20:30:00,SM TLO,3.67
2024-06-14 21:00:00,IB GF,0.0
2024-06-14 21:00:00,IB NPI,2.5
2024-06-14 21:00:00,IB OPF,92.87
2024-06-14 21:00:00,SM FT OPF,0.0
2024-06-14 21:00:00,SM GF,2.11
2024-06-14 21:00:00,SM KV OPF,0.0
2024-06-14 21:00:00,SM NPI,1.413456281
2024-06-14 21:00:00,SM TLO,3.67
2024-06-14 21:30:00,IB GF,0.0
2024-06-14 21:30:00,IB NPI,2.5
2024-06-14 21:30:00,IB OPF,92.87
2024-06-14 21:30:00,SM FT OPF,0.0
2024-06-14 21:30:00,SM GF,2.11
2024-06-14 21:30:00,SM KV OPF,0.0
2024-06-14 21:30:00,SM NPI,1.333098413
2024-06-14 21:30:00,SM TLO,3.67
2024-06-14 22:00:00,IB GF,0.0
2024-06-14 22:00:00,IB NPI,2.5
2024-06-14 22:00:00,IB OPF,92.87
2024-06-14 22:00:00,SM FT OPF,0.0
2024-06-14 22:00:00,SM GF,2.11
2024-06-14 22:00:00,SM KV OPF,0.0
2024-06-14 22:00:00,SM NPI,1.264033646
2024-06-14 22:00:00,SM TLO,3.67
2024-06-14 22:30:00,IB GF,0.0
2024-06-14 22:30:00,IB NPI,2.5
2024-06-14 22:30:00,IB OPF,92.87
2024-06-14 22:30:00,SM FT OPF,0.0
2024-06-14 22:30:00,SM GF,2.11
2024-06-14 22:30:00,SM KV OPF,0.0
2024-06-14 22:30:00,SM NPI,1.202259188
2024-06-14 22:30:00,SM TLO,3.67
2024-06-14 23:00:00,IB GF,0.0
2024-06-14 23:00:00,IB NPI,2.5
2024-06-14 23:00:00,IB OPF,92.87
2024-06-14 23:00:00,SM FT OPF,0.0
2024-06-14 23:00:00,SM GF,2.11
2024-06-14 23:00:00,SM KV OPF,0.0
2024-06-14 23:00:00,SM NPI,1.15338945
2024-06-14 23:00:00,SM TLO,3.67
2024-06-14 23:30:00,IB GF,0.0
2024-06-14 23:30:00,IB NPI,2.5
2024-06-14 23:30:00,IB OPF,92.87
2024-06-14 23:30:00,SM FT OPF,0.0
2024-06-14 23:30:00,SM GF,2.11
2024-06-14 23:30:00,SM KV OPF,0.0
2024-06-14 23:30:00,SM NPI,1.118636163
2024-06-14 23:30:00,SM TLO,3.67
2024-06-15 00:00:00,IB GF,0.0
2024-06-15 00:00:00,IB NPI,2.5
2024-06-15 00:00:00,IB OPF,92.87
2024-06-15 00:00:00,SM FT OPF,0.0
2024-06-15 00:00:00,SM GF,2.11
2024-06-15 00:00:00,SM KV OPF,0.0
2024-06-15 00:00:00,SM NPI,1.088864823
2024-06-15 00:00:00,SM TLO,3.67
2024-06-15 00:30:00,IB GF,0.0
2024-06-15 00:30:00,IB NPI,2.5
2024-06-15 00:30:00,IB OPF,92.87
2024-06-15 00:30:00,SM FT OPF,0.0
2024-06-15 00:30:00,SM GF,2.11
2024-06-15 00:30:00,SM KV OPF,0.0
2024-06-15 00:30:00,SM NPI,1.06467663
2024-06-15 00:30:00,SM TLO,3.67
2024-06-15 01:00:00,IB GF,0.0
2024-06-15 01:00:00,IB NPI,2.5
2024-06-15 01:00:00,IB OPF,92.87
2024-06-15 01:00:00,SM FT OPF,0.0
2024-06-15 01:00:00,SM GF,2.11
2024-06-15 01:00:00,SM KV OPF,0.0
2024-06-15 01:00:00,SM NPI,1.050780431
2024-06-15 01:00:00,SM TLO,3.67
2024-06-15 01:30:00,IB GF,0.0
2024-06-15 01:30:00,IB NPI,2.5
2024-06-15 01:30:00,IB OPF,92.87
2024-06-15 01:30:00,SM FT OPF,0.0
2024-06-15 01:30:00,SM GF,2.11
2024-06-15 01:30:00,SM KV OPF,0.0
2024-06-15 01:30:00,SM NPI,1.037227693
2024-06-15 01:30:00,SM TLO,3.67
2024-06-15 02:00:00,IB GF,0.0
2024-06-15 02:00:00,IB NPI,2.5
2024-06-15 02:00:00,IB OPF,92.87
2024-06-15 02:00:00,SM FT OPF,0.0
2024-06-15 02:00:00,SM GF,2.11
2024-06-15 02:00:00,SM KV OPF,0.0
2024-06-15 02:00:00,SM NPI,1.031467054
2024-06-15 02:00:00,SM TLO,3.67
2024-06-15 02:30:00,IB GF,0.0
2024-06-15 02:30:00,IB NPI,2.5
2024-06-15 02:30:00,IB OPF,92.87
2024-06-15 02:30:00,SM FT OPF,0.0
2024-06-15 02:30:00,SM GF,2.11
2024-06-15 02:30:00,SM KV OPF,0.0
2024-06-15 02:30:00,SM NPI,1.033169842
2024-06-15 02:30:00,SM TLO,3.67
2024-06-15 03:00:00,IB GF,0.0
2024-06-15 03:00:00,IB NPI,2.5
2024-06-15 03:00:00,IB OPF,92.87
2024-06-15 03:00:00,SM FT OPF,0.0
2024-06-15 03:00:00,SM GF,2.11
2024-06-15 03:00:00,SM KV OPF,0.0
2024-06-15 03:00:00,SM NPI,1.042692245
2024-06-15 03:00:00,SM TLO,3.67
2024-06-15 03:30:00,IB GF,0.0
2024-06-15 03:30:00,IB NPI,2.5
2024-06-15 03:30:00,IB OPF,92.87
2024-06-15 03:30:00,SM FT OPF,0.0
2024-06-15 03:30:00,SM GF,2.11
2024-06-15 03:30:00,SM KV OPF,0.0
2024-06-15 03:30:00,SM NPI,1.110137341
2024-06-15 03:30:00,SM TLO,3.67
2024-06-15 04:00:00,IB GF,0.0
2024-06-15 04:00:00,IB NPI,2.5
2024-06-15 04:00:00,IB OPF,92.87
2024-06-15 04:00:00,SM FT OPF,0.0
2024-06-15 04:00:00,SM GF,2.11
2024-06-15 04:00:00,SM KV OPF,0.0
2024-06-15 04:00:00,SM NPI,1.224416924
2024-06-15 04:00:00,SM TLO,3.67
2024-06-15 04:30:00,IB GF,0.0
2024-06-15 04:30:00,IB NPI,2.5
2024-06-15 04:30:00,IB OPF,92.87
2024-06-15 04:30:00,SM FT OPF,0.0
2024-06-15 04:30:00,SM GF,2.11
2024-06-15 04:30:00,SM KV OPF,0.0
2024-06-15 04:30:00,SM NPI,1.272087881
2024-06-15 04:30:00,SM TLO,3.67
2024-06-15 05:00:00,IB GF,0.0
2024-06-15 05:00:00,IB NPI,2.5
2024-06-15 05:00:00,IB OPF,92.87
2024-06-15 05:00:00,SM FT OPF,0.0
2024-06-15 05:00:00,SM GF,2.11
2024-06-15 05:00:00,SM KV OPF,0.0
2024-06-15 05:00:00,SM NPI,1.240684761
2024-06-15 05:00:00,SM TLO,3.67
2024-06-15 05:30:00,IB GF,0.0
2024-06-15 05:30:00,IB NPI,2.5
2024-06-15 05:30:00,IB OPF,92.87
2024-06-15 05:30:00,SM FT OPF,0.0
2024-06-15 05:30:00,SM GF,2.11
2024-06-15 05:30:00,SM KV OPF,0.0
2024-06-15 05:30:00,SM NPI,1.219801824
2024-06-15 05:30:00,SM TLO,3.67
2024-06-15 06:00:00,IB GF,0.0
2024-06-15 06:00:00,IB NPI,2.5
2024-06-15 06:00:00,IB OPF,92.87
2024-06-15 06:00:00,SM FT OPF,0.0
2024-06-15 06:00:00,SM GF,2.11
2024-06-15 06:00:00,SM KV OPF,0.0
2024-06-15 06:00:00,SM NPI,1.251758841
2024-06-15 06:00:00,SM TLO,3.84
2024-06-15 06:30:00,IB GF,0.0
2024-06-15 06:30:00,IB NPI,2.5
2024-06-15 06:30:00,IB OPF,92.87
2024-06-15 06:30:00,SM FT OPF,0.0
2024-06-15 06:30:00,SM GF,2.11
2024-06-15 06:30:00,SM KV OPF,0.0
2024-06-15 06:30:00,SM NPI,1.27404544
2024-06-15 06:30:00,SM TLO,3.84
2024-06-15 07:00:00,IB GF,0.0
2024-06-15 07:00:00,IB NPI,2.5
2024-06-15 07:00:00,IB OPF,92.87
2024-06-15 07:00:00,SM FT OPF,0.0
2024-06-15 07:00:00,SM GF,2.11
2024-06-15 07:00:00,SM KV OPF,0.0
2024-06-15 07:00:00,SM NPI,1.294156446
2024-06-15 07:00:00,SM TLO,3.84
2024-06-15 07:30:00,IB GF,0.0
2024-06-15 07:30:00,IB NPI,2.5
2024-06-15 07:30:00,IB OPF,92.87
2024-06-15 07:30:00,SM FT OPF,0.0
2024-06-15 07:30:00,SM GF,2.11
2024-06-15 07:30:00,SM KV OPF,0.0
2024-06-15 07:30:00,SM NPI,1.29381742
2024-06-15 07:30:00,SM TLO,3.84
2024-06-15 08:00:00,IB GF,0.0
2024-06-15 08:00:00,IB NPI,2.5
2024-06-15 08:00:00,IB OPF,92.87
2024-06-15 08:00:00,SM FT OPF,0.0
2024-06-15 08:00:00,SM GF,2.11
2024-06-15 08:00:00,SM KV OPF,0.0
2024-06-15 08:00:00,SM NPI,1.283543904
2024-06-15 08:00:00,SM TLO,3.84
2024-06-15 08:30:00,IB GF,0.0
2024-06-15 08:30:00,IB NPI,2.5
2024-06-15 08:30:00,IB OPF,92.87
2024-06-15 08:30:00,SM FT OPF,0.0
2024-06-15 08:30:00,SM GF,2.11
2024-06-15 08:30:00,SM KV OPF,0.0
2024-06-15 08:30:00,SM NPI,1.270860712
2024-06-15 08:30:00,SM TLO,3.84
2024-06-15 09:00:00,IB GF,0.0
2024-06-15 09:00:00,IB NPI,2.5
2024-06-15 09:00:00,IB OPF,92.87
2024-06-15 09:00:00,SM FT OPF,0.0
2024-06-15 09:00:00,SM GF,2.11
2024-06-15 09:00:00,SM KV OPF,0.0
2024-06-15 09:00:00,SM NPI,1.265941851
2024-06-15 09:00:00,SM TLO,3.84
2024-06-15 09:30:00,IB GF,0.0
2024-06-15 09:30:00,IB NPI,2.5
2024-06-15 09:30:00,IB OPF,92.87
2024-06-15 09:30:00,SM FT OPF,0.0
2024-06-15 09:30:00,SM GF,2.11
2024-06-15 09:30:00,SM KV OPF,0.0
2024-06-15 09:30:00,SM NPI,1.309462082
2024-06-15 09:30:00,SM TLO,3.84
2024-06-15 10:00:00,IB GF,0.0
2024-06-15 10:00:00,IB NPI,2.5
2024-06-15 10:00:00,IB OPF,92.87
2024-06-15 10:00:00,SM FT OPF,0.0
2024-06-15 10:00:00,SM GF,2.11
2024-06-15 10:00:00,SM KV OPF,0.0
2024-06-15 10:00:00,SM NPI,1.37284076
2024-06-15 10:00:00,SM TLO,3.84
2024-06-15 10:30:00,IB GF,0.0
2024-06-15 10:30:00,IB NPI,2.5
2024-06-15 10:30:00,IB OPF,92.87
2024-06-15 10:30:00,SM FT OPF,0.0
2024-06-15 10:30:00,SM GF,2.11
2024-06-15 10:30:00,SM KV OPF,0.0
2024-06-15 10:30:00,SM NPI,1.424533696
2024-06-15 10:30:00,SM TLO,3.84
2024-06-15 11:00:00,IB GF,0.0
2024-06-15 11:00:00,IB NPI,2.5
2024-06-15 11:00:00,IB OPF,92.87
2024-06-15 11:00:00,SM FT OPF,0.0
2024-06-15 11:00:00,SM GF,2.11
2024-06-15 11:00:00,SM KV OPF,0.0
2024-06-15 11:00:00,SM NPI,1.469220308
2024-06-15 11:00:00,SM TLO,3.84
2024-06-15 11:30:00,IB GF,0.0
2024-06-15 11:30:00,IB NPI,2.5
2024-06-15 11:30:00,IB OPF,92.87
2024-06-15 11:30:00,SM FT OPF,0.0
2024-06-15 11:30:00,SM GF,2.11
2024-06-15 11:30:00,SM KV OPF,0.0
2024-06-15 11:30:00,SM NPI,1.50768769
2024-06-15 11:30:00,SM TLO,3.84
2024-06-15 12:00:00,IB GF,0.0
2024-06-15 12:00:00,IB NPI,2.5
2024-06-15 12:00:00,IB OPF,92.87
2024-06-15 12:00:00,SM FT OPF,0.0
2024-06-15 12:00:00,SM GF,2.11
2024-06-15 12:00:00,SM KV OPF,0.0
2024-06-15 12:00:00,SM NPI,1.538868726
2024-06-15 12:00:00,SM TLO,3.84
2024-06-15 12:30:00,IB GF,0.0
2024-06-15 12:30:00,IB NPI,2.5
2024-06-15 12:30:00,IB OPF,92.87
2024-06-15 12:30:00,SM FT OPF,0.0
2024-06-15 12:30:00,SM GF,2.11
2024-06-15 12:30:00,SM KV OPF,0.0
